Gene.ID,genus_tax_id,tax_level,name,category,SRR12515807,SRR12515808,SRR12515809,SRR12515810,SRR12515811,SRR12515812,SRR12515813,SRR12515814,SRR12515815,SRR12515816,SRR12515817,SRR12515818,SRR12515819,SRR12515820,SRR12515821,SRR12515822,SRR12515823,SRR12515824,SRR12515825,SRR12515826,SRR12515827,SRR12515829,SRR12515830,SRR12515831,SRR12515832,SRR12515833,SRR12515834,SRR12515835,SRR12515836,SRR12515837,SRR12515838,SRR12515839,SRR12515840,SRR12515841,SRR12515842,SRR12515843,SRR12515844,SRR12515845,SRR12515846,SRR12515847,SRR12515848,SRR12515849,SRR12515850,SRR12515851,SRR12515852,SRR12515853,SRR12515854,SRR12515855,SRR12515856,SRR12515857,SRR12515858,SRR12515859,SRR12515860,SRR12515861,SRR12515862,SRR12515863,SRR12515864,SRR12515865,SRR12515866,SRR12515867,SRR12515868,SRR12515869,SRR12515870,SRR12515871,SRR12515872,SRR12515873,SRR12515874,SRR12515875,SRR12515876,SRR12515877,SRR12515878,SRR12515879,SRR12515880,SRR12515881,SRR12515882,SRR12515883,SRR12515884,SRR12515885,SRR12515886,SRR12515887,SRR12515888,SRR12515889,SRR12515890,SRR12515891,SRR12515892,SRR12515893,SRR12515894,SRR12515895,SRR12515896,SRR12515897,SRR12515898,SRR12515899,SRR12515900,SRR12515901,SRR12515902,SRR12515903,SRR12515904,SRR12515905,SRR12515906,SRR12515907,SRR12515908,SRR12515909,SRR12515910,SRR12515911,SRR12515912,SRR12515913,SRR12515914,SRR12515915,SRR12515916,SRR12515917,SRR12515918,SRR12515919,SRR12515920,SRR12515921,SRR12515922,SRR12515923,SRR12515924,SRR12515925,SRR12515926,SRR12515927,SRR12515928,SRR12515929,SRR12515930,SRR12515931,SRR12515932,SRR12515933,SRR12515934,SRR12515935,SRR12515936,SRR12515937,SRR12515938,SRR12515939,SRR12515940,SRR12515941,SRR12515942,SRR12515943,SRR12515944,SRR12515945,SRR12515946,SRR12515947,SRR12515948,SRR12515949,SRR12515950,SRR12515951,SRR12515952,SRR12515953,SRR12515954,SRR12515955,SRR12515956,SRR12515957,SRR12515958,SRR12515959,SRR12515960,SRR12515961,SRR12515962,SRR12515963,SRR12515964,SRR12515965,SRR12515966,SRR12515967,SRR12515968,SRR12515969,SRR12515970,SRR12515971,SRR12515972,SRR12515973,SRR12515974,SRR12515975,SRR12515976,SRR12515977,SRR12515978,SRR12515979,SRR12515980,SRR12515981,SRR12515982,SRR12515983,SRR12515984,SRR12515985,SRR12515986,SRR12515987,SRR12515988
37124,11019,1,Chikungunya virus,viruses,0,135,8,0,19,12,318,3,372,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,28,22,5,0,2,0,42,0,0,0,0,7063,28,9,10966,200,0,147,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24
2664374,-200633392,1,Iamiaceae bacterium SCSIO 58843,bacteria,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,252,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281120,281119,1,Candidatus Amoebophilus asiaticus,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618207,2078575,1,Psychromicrobium lacuslunae,bacteria,0,0,0,2,0,0,0,0,22,0,51,0,0,0,0,0,2,0,114,0,18,7,117,4,20,0,0,3,1028,48,14,98,84,119,2,13,5,0,322,419,331,0,0,32,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,6,4325,1200,313,2,26,6,155,212,85,0,169,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,178,0,0,5,0,0,0,0,10,0,0,2,15,78,62,35,0,153,0,0,0,0,7,4,0,34,455,107,48,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,4,0,2,0,19,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
1646,1645,1,Renibacterium salmoninarum,bacteria,0,72,0,0,0,2,23,20,24,0,784,230,0,2,0,2,2,11,39,6,335,730,100,77,16,0,0,24,2560,53,262,300,384,803,71,25,6,0,513,72,328,60,0,234,0,0,6,12,0,0,0,1059,18,0,0,2,4,3,0,0,4,10217,2392,2312,34,12,75,323,1659,580,0,0,0,0,8,2,0,66,0,8,76,0,32,0,83,2,2,8,12,2,11,0,0,118,333,0,6,2,23,0,4,12,0,2,474,2,259,229,236,50,0,59,0,0,0,0,42,23,0,82,741,259,512,0,150,146,0,0,3,20,2,4,0,0,98,14,0,0,2,0,24,10,4,87,0,0,364,4,0,2,0,24,0,0,1139,0,0,0,13,0,11,12,0,4,154,7,1,28,6,6,0,0,36,0,2,0,2,3,4,9,0
2109376,-200010880,1,High Island virus,viruses,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,5,0,6,6,0,0,8,9,0,0,0,0,0,0,0,0,0,0,2,2,4,6,12,0,12,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,4,0,4,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,16,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,3,4,7,6,5,0,0,12,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,8,9,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,7,4,5,0,0,0,0,2,0,0,0,0,0,0,0,0,12,5,3,6,0,0,0
164546,106589,1,Cupriavidus taiwanensis,bacteria,26289,14934,671,725,1359,2395,4055,1710,5282,35,66139,11121,37697,645,1472,1229,1457,4128,3807,2095,42,100,29,17,5540,6332,1900,0,212,545,108,81,10,900,2,2,2,1445,11,8,64,18973,976,20270,88,592,233,943,37245,1070,854,50971,6097,30694,281,183,651,6481,2019,43101,1068,226,256,302,1,0,8,97,59,36,14502,42380,48904,30221,476,754,462,5663,1161,1534,29386,438,8223,2,101844,410,142,594,6766,949,7104,14886,1017,21597,31131,659,811,611,1988,1926,3985,2,2,1080,0,6,5,4,2,39731,0,25496,24273,524,2505,224,13,0,451,27,128,7,166,21271,31595,47593,863,766,603,9105,1606,1202,1455,7119,7418,2679,579,612,1252,4372,9058,15607,6674,45421,0,14462,57930,1137,1038,1119,2169,5408,609,1148,172093,13023,47161,1093,1869,535,4438,2985,1531,6816,32,0,0,0,2,0,22922,20107,21316,407,1764,1142,2006,6542,3326,1569,1183
54067,54066,1,Xylophilus ampelinus,bacteria,74,21,0,0,0,0,0,0,0,0,49,81,0,0,12,1,27,0,33,5,402,44,32,9,0,16,30,22,74,868,0,0,95,134,64,4,13,0,137,122,18,35,0,31,0,0,70,1,0,0,0,52,0,76,0,1,1,2,4,0,0,1890,647,121,18,16,12,85,49,335,0,211,0,219,1,0,0,0,33,0,0,0,11,0,0,0,0,2,14,0,4,0,0,0,49,0,0,2,8,0,4,2,1,0,1,5,38,0,39,35,0,0,0,0,0,6,30,3,4,19,307,88,161,0,0,0,1,0,0,22,9,0,5,14,20,11,5,0,0,58,0,4,6,752,0,0,0,8,1,2,0,20,0,0,0,0,66,2,4,4,5,0,1,7,44,0,0,0,0,2,103,0,0,2,0,84,3,10,0,75,0
1813871,1874621,1,Panacibacter ginsenosidivorans,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,161,113,14,9,124,1313,1665,63,140,82,17,321,85,76,0,2,4,0,0,131,109,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25855,0,3403,403,0,0,34,5,54,310,632,50360,241,5506,11337,120,69,27,0,416,0,36,243,66,0,0,0,0,0,0,0,0,0,196,0,45,0,0,2,0,0,0,0,2,553,11,1,348,13,16,0,0,0,0,0,810,0,6,11,0,7,169,0,44,14010,14943,4792,34,101,105,0,164,331,113,0,0,18,1,1,0,4,0,4,0,2159,0,547,2204,132,3,132,333,8,207,409,0,0,0,0,2,0,0,10,0,4,13,0,2,0,0,0,0,0,0,5,0,0,0,0,0,2,0
263437,953,1,Wolbachia endosymbiont of Culex quinquefasciatus,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6581,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1743,0,45,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,2,0,1,0,3,0,0,6,0,0,0,0,0,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,13,0,2,8,9,4,0,0,0,0,0,0,0,3,2,5,6,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7694,18,0,0,0,0
307502,953,1,Wolbachia endosymbiont of Drosophila ananassae,bacteria,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,6,200,0,0,0,0,115159,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,8172,0,0,0,0,0,0,140,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,6,0,0,7,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,51,166,0,0,0,0,0,0,22,105,0,175,0,4,0,0,0,0,0,2,0,8,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,172595,6,0,0,2,0
714549,1004300,1,Hydrotalea flava,bacteria,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,44,0,4054,3169,1448,213,0,103,107,499,2194,2859,1070,2614,5390,8820,352,254,29,0,1395,1686,5093,18,0,224,0,0,0,0,76,0,0,0,10,0,0,0,0,0,0,5712,0,18518,14840,9738,276,205,461,1059,3597,2406,3974,88,0,532,24,18,6,0,69,0,0,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,10,0,0,9,47,11,920,16,3171,243,1854,0,0,0,0,0,72,0,994,83,0,821,3219,1270,1270,2269,764,114,32,6,19,0,51,23,21,0,0,0,0,0,0,0,0,0,0,346,0,256,771,10,6,8,12,0,17,60,0,0,0,0,0,0,0,0,0,14,2312,14,14,340,43,26,0,0,0,2,0,0,0,0,0,0,0
2341117,1769012,1,Arachidicoccus sp. KIS59-12,bacteria,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,158,67,103,11,0,112,107,41,65,44,43,107,116,292,2,69,6,0,152,7,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,653,167,180,50,2,26,0,181,0,1979,0,107,888,6,5,2,0,56,0,0,7,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,0,0,0,1,11,0,4,32,12,10,0,0,0,0,0,490,0,91,31,0,49,274,9,13,1121,866,0,4,7,9,0,17,15,6,0,0,0,0,0,0,0,0,0,0,75,0,50,104,7,3,4,8,0,19,7,0,0,0,0,0,0,0,0,0,0,13,6,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0
467094,682522,1,Ilumatobacter coccineus,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
47770,1578,1,Lactobacillus crispatus,bacteria,0,0,0,0,0,40,137,0,7,0,48,0,1488,3,0,0,2,0,23,0,1021,214,199,0,0,0,0,0,237,144,11,425,216,818,0,0,4,83,37,14,1023,87,0,0,2,0,0,0,3204,1,6,0,179,76,7,0,0,0,9,947,0,5135,1114,1109,176,56,101,1663,758,7011,141,443,662,90,0,0,0,0,0,0,0,0,19,0,77,4,1,0,8,0,249,1794,4,12829,118,207,0,0,111,8,0,1,7,11,0,4,42,21,0,0,0,203,12460,2,0,0,9,51,0,31,6578,259,136,0,0,655,280,0,0,6,0,0,0,22,0,0,0,1,0,169,702,2,0,0,0,0,5822,4,145,0,0,40,3712,0,3214,83,1798,83,229,0,28,10,0,0,60,0,0,1,8,14,0,0,564,0,6,77,2,102,229,0,0
60520,1578,1,Lactobacillus paraplantarum,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,282,0,0,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,17203,0,0,0,0,73,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,621,0,0,0,44,0,0,40,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,305,0,0,0,0
153152,1578,1,uncultured Lactobacillus sp.,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
147802,1578,1,Lactobacillus iners,bacteria,0,0,0,0,23,10,0,0,0,0,131,0,497,0,46,0,0,4,0,7,453,127,16,23,0,14,0,23,1318,43,16,106,32,383,6,38,6,8,53,83,0,40,40,56,0,0,6,0,242,0,0,0,0,40,0,0,0,6,0,0,2,0,89,79,0,1,24,115,0,550,0,0,666,169,0,2,2,175,10,0,0,0,42,0,0,0,2,0,16,0,0,35,0,0,0,1,0,2,8,0,9,0,7,0,0,3,3,10,0,117,0,44,542,0,20,0,4,2,0,0,197,18,0,0,349,0,2,0,0,0,2,0,5,15,36,0,0,0,4,0,13,0,0,65,0,22,6618,5,0,0,0,0,0,0,579,57,34,0,0,0,16,14,4,0,62,0,0,1,0,0,116,94,1019,0,2,0,0,10,16,0,0
1590,1578,1,Lactobacillus plantarum,bacteria,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908605,13687,1,Sphingomonas sp. NS2,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34061,475,1,Moraxella cuniculi,bacteria,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,158,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,475,1,Moraxella lacunata,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33883,33882,1,Microbacterium arborescens,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929813,929812,1,Gibbsiella quercinecans,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553814,12916,1,Acidovorax carolinensis,bacteria,525,529,54,13,106,35,1167,74,125,0,1586,171,513,14,53,34,18,55,164,139,26,16,3,4,93,1705,99,5,48,42,19,38,17,64,6,20,0,54,380,48,81,713,111,1120,11,11,34,29,879,17,23,2556,508,2243,8,13,12,58,47,492,33,222,0,561,0,4,5,33,17,51,606,958,1475,1839,19,5,8,252,100,94,1402,22,4720,0,2255,10,3,9,160,14,3899,469,21,1020,1980,7,9,56,46,41,57,0,0,30,3,2,10,7,44,862,0,1248,852,8,221,0,3,4,11,75,130,37,16,1610,888,2042,7,14,36,116,42,42,49,294,173,322,4,5,43,2160,426,63,122,5270,0,203,2113,40,15,42,64,131,22,144,1379,359,470,20,33,20,119,111,1006,187,15,0,0,0,0,10,944,1327,639,31,29,100,44,161,100,32,168
80867,12916,1,Acidovorax avenae,bacteria,789,606,155,38,82,60,142,57,85,4,1067,0,368,10,51,34,20,47,88,73,19,72,10,19,122,350,150,0,62,53,16,14,22,95,8,2,1,81,13,17,38,327,82,1311,14,33,6,12,594,21,16,1522,227,1030,5,9,5,25,36,603,52,160,57,162,4,10,8,75,39,53,498,418,791,552,15,11,8,77,170,65,578,14,97,0,4383,6,15,43,150,73,119,261,28,648,644,3,120,30,78,44,70,0,8,28,17,2,46,36,36,942,0,520,656,6,35,10,25,0,5,57,38,11,79,938,410,1091,16,5,12,110,21,24,18,154,235,55,11,628,6,132,436,750,118,1019,0,202,9518,25,15,13,40,156,20,55,4102,224,468,8,40,9,47,108,12,123,4,0,0,2,0,2,408,1569,313,4,37,39,52,154,45,18,90
47920,12916,1,Acidovorax delafieldii,bacteria,22,0,5,0,0,15,0,0,16,0,138,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,16,0,0,0,0,575,0,0,0,0,0,163,0,0,0,0,6,44,0,6,0,1,0,2,7,1055,48,0,1,4,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,1,16,0,0,0,0,18,0,144,8,0,0,11,0,0,0,4,0,0,0,1,2,0,0,12,0,0,0,0,1,0,6,2,96,0,0,0,3,0,0,3,0,0,0,0,38,0,0,0,293,4,0,0,0,0,7,11,0,74,0,8,17,2,0,0,4,17,55,0,0,0,0,1,0,0,0,7,12,0,47,240,0,0,1,9,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,5,18,6,0
358220,12916,1,Acidovorax sp. KKS102,bacteria,978,104,53,11,58,8,175,33,79,0,994,292,115,12,32,7,23,50,12,97,42,26,31,4,146,116,45,35,307,32,13,99,47,87,3,13,8,61,8,201,30,532,29,346,2,16,19,37,755,21,8,528,323,756,13,10,1,10,38,1185,22,596,143,335,3,0,20,87,284,0,764,602,3891,550,3,4,0,32,44,82,669,14,29,0,1499,0,1,17,167,2,44,273,18,1069,1286,11,1,7,0,35,52,7,14,11,0,7,11,52,49,577,0,281,1024,7,48,3,63,2,4,26,150,221,109,125,256,973,4,12,7,107,6,14,21,436,32,118,0,6,11,58,90,27,181,212,0,46,340,10,67,0,37,190,7,68,12492,145,441,9,6,5,94,104,6,51,34,5,0,4,2,9,276,283,208,2,10,0,11,8,33,5,83
1274,57495,1,Dermacoccus nishinomiyaensis,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,0,0,3,0
35841,1386,1,Bacillus thermoamylovorans,bacteria,38,0,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,74,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,934,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,1279,1,Staphylococcus xylosus,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,202422,938,0,0,0,0,0,0,6,0,43017,2098,525,0,5,0,0,0,2,0,0,0,0,0,126,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,26,7,264,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,13,12,33214,1037,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
29385,1279,1,Staphylococcus saprophyticus,bacteria,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,7,2,0,0,0,0,0,9,0,0,0,29,2,3,1,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,16555,103,0,0,131,195,0,0,0,0,3652,217,50,0,0,0,0,0,0,0,0,15,2,6,43,0,36,0,0,0,0,0,0,0,0,0,0,0,4,0,1,9,0,0,0,0,0,60,0,0,0,0,0,0,0,0,90,0,0,0,4,2,35,48,14,44,0,32,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,104,0,5074,10368,212,0,0,0,0,0,0,0,0,0,2,0,0,6,2,0,0,0,39,0,0,0,0,0,0,0,0
