Gene.ID,tax_id,tax_level,genus_tax_id,name,category,SRR11715726,SRR11715727,SRR11715729,SRR11715730,SRR11715731,SRR11715732,SRR11715733,SRR11715734,SRR11715735,SRR11715736,SRR11715737,SRR11715738,SRR11715739,SRR11715740,SRR11715741,SRR11715742,SRR11715743,SRR11715744,SRR11715745,SRR11715746,SRR11715747,SRR11715748,SRR11715749,SRR11715750,SRR11715751,SRR11715752,SRR11715753,SRR11715754,SRR11715755,SRR11715756,SRR11715757,SRR11715758,SRR11715759,SRR11715760,SRR11715761,SRR11715762,SRR11715763,SRR11715764,SRR11715765,SRR11715766,SRR11715767,SRR11715768,SRR11715769,SRR11715770,SRR11715771,SRR11715773,SRR11715774,SRR11715775,SRR11715776,SRR11715777,SRR11715778,SRR11715779,SRR11715780,SRR11715782,SRR11715783,SRR11715784,SRR11715785,SRR11715786,SRR11715787,SRR11715788,SRR11715789,SRR11715790,SRR11715791,SRR11715792,SRR11715793,SRR11715794,SRR11715795,SRR11715796,SRR11715797
289,515393,1,286,Pseudomonas yamanorum,bacteria,4,0,3,2,8,0,3,0,0,0,0,2,0,2,5,0,0,1,4,13,0,0,2,0,3,0,1,2,0,0,0,0,6,0,0,6,0,0,4,0,7,0,0,21,0,0,4,2,0,4,0,0,0,0,0,2,23,4,0,4,4,4,0,0,0,2,1,14,3
290,244566,1,286,Pseudomonas lurida,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
291,169669,1,286,Pseudomonas extremorientalis,bacteria,0,0,0,0,10,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,89,0,0,0,0,0,0
292,1761895,1,286,Pseudomonas sp. bs2935,bacteria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
293,69328,1,286,Pseudomonas sp. VLB120,bacteria,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,70775,1,286,Pseudomonas plecoglossicida,bacteria,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,2,2,0,0,0,4,0,2,0,0,0,0,0,0,2,0,4,0,0,0,6,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,15,0,0,51,0,0,0,13,0,0,0,0,0
296,2069256,1,286,Pseudomonas sp. XWY-1,bacteria,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,86185,1,286,Pseudomonas lundensis,bacteria,4,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,2,1,0,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,1,0
298,75612,1,286,Pseudomonas mandelii,bacteria,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0
300,587753,1,286,Pseudomonas chlororaphis,bacteria,1,19,2,0,117,4,2,2,2,1,6,3,2,0,0,10,0,10,0,1,0,0,4,0,0,0,1,0,4,4,0,0,0,2,4,0,0,0,7,0,5,2,0,3,0,0,4,5,2,10,1,3,2,2,2,1,42,2,2,11,2,2,0,0,0,2,1,8,0
301,200450,1,286,Pseudomonas trivialis,bacteria,6,8,0,4,6,0,2,0,2,11,4,2,2,4,0,0,0,2,3,14,0,0,10,0,0,2,9,8,0,2,0,0,0,0,2,2,5,0,9,10,10,8,2,9,4,0,6,10,0,0,3,2,4,3,0,8,20,0,4,14,8,4,0,0,2,0,0,13,2
302,76761,1,286,Pseudomonas veronii,bacteria,4,0,0,0,4,3,2,4,8,16,2,0,0,2,0,5,7,8,4,18,0,0,8,5,0,0,22,1,4,0,2,2,10,6,0,13,6,4,9,1,21,22,2,5,0,0,6,7,4,3,2,1,3,1,6,0,38,8,11,15,3,9,2,2,8,7,4,15,0
303,316,1,286,Pseudomonas stutzeri,bacteria,3,0,0,0,3,0,2,6,5,10,0,1,0,1,0,3,8,2,0,11,0,0,14,2,2,0,14,8,2,4,0,0,11,2,0,46,4,1,4,0,5,2,5,1,0,0,0,1,0,8,0,0,0,2,2,0,4,0,13,2,0,2,0,0,8,3,0,21,0
304,47877,1,286,Pseudomonas amygdali,bacteria,4,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,2,0,1,6,1,0,0,4,0,0,0,1,3,0,0,6,0,0,0,11,0,1,0,0,0,3,6,1,3,0,1,0,8,0,0,4,2,0,2,2,2,0,2,2,0,5,0,2,8,2,0,0,1
305,317,1,286,Pseudomonas syringae,bacteria,16,33,0,0,6,0,1,1,2,18,1,0,3,5,4,5,7,3,25,14,9,1,7,6,8,4,23,17,1,21,4,6,2,0,4,3,0,0,4,3,2,4,11,20,0,0,6,7,5,7,4,0,1,3,1,4,42,15,16,1,7,47,0,5,4,2,7,15,2
306,287,1,286,Pseudomonas aeruginosa,bacteria,35,14,12,8,10,35,61,18,9,65,15,14,11,6,12,5,44,35,13,51,9,9,65,0,34,10,166,43,68,19,19,12,21,16,14,51,12,23,42,126,54,43,9,67,7,8,29,55,14,26,17,13,15,19,48,51,212,41,45,51,19,12,57,9,29,1,31,202,17
320,57704,1,2060,Tsukamurella tyrosinosolvens,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,11676,1,11646,Human immunodeficiency virus 1,viruses,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,0,0,0
366,1530123,1,469,Acinetobacter seifertii,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,108980,1,469,Acinetobacter ursingii,bacteria,9,28,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,24,0,0,7,4,0,0,0,2,0,0,0,0,10,6,0,0,14,5,0,6,12,0,0,3,5,0,6,0,0,10,0,0,26,12,0,0,0,0,0,5,32,3
371,202954,1,469,Acinetobacter tandoii,bacteria,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
372,487316,1,469,Acinetobacter soli,bacteria,10,0,0,0,0,0,0,0,2,3,2,0,0,1,0,0,1,2,0,0,7,0,0,0,0,0,2,3,0,4,0,0,2,0,0,0,0,0,8,0,1,0,0,5,0,0,2,0,0,2,0,0,2,0,0,0,0,0,8,9,0,0,0,0,0,0,3,2,0
373,108981,1,469,Acinetobacter schindleri,bacteria,20,18,10,0,4,0,4,0,0,0,0,0,4,3,2,0,1,13,0,4,2,0,7,0,0,4,4,0,6,4,4,0,14,0,0,2,0,2,0,13,10,0,2,5,0,4,0,13,4,0,2,2,0,0,4,1,17,4,0,6,2,0,0,2,0,6,9,26,0
374,106654,1,469,Acinetobacter nosocomialis,bacteria,4,2,0,0,0,0,0,0,10,0,1,0,4,0,0,0,2,0,0,15,0,2,2,0,0,0,5,4,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,2,0,1,0,0,0,2,4,0
378,2004646,1,469,Acinetobacter sp. WCHA55,bacteria,0,0,4,0,2,4,0,0,0,14,0,0,2,4,0,0,6,6,0,0,0,0,15,2,4,0,8,18,2,0,0,0,5,0,8,4,0,4,6,6,4,0,4,6,3,4,0,0,2,2,2,2,0,0,2,0,22,3,1,16,7,0,18,0,0,10,7,8,0
380,28090,1,469,Acinetobacter lwoffii,bacteria,7,23,17,0,16,6,0,0,0,15,19,2,9,0,14,0,38,9,0,12,0,4,14,0,3,1,42,4,23,0,6,0,30,7,8,10,1,8,2,15,12,5,8,14,0,2,6,7,1,4,0,4,9,9,3,20,47,2,8,36,10,4,22,52,0,0,12,25,0
382,106649,1,469,Acinetobacter guillouiae,bacteria,3,15,3,2,8,7,0,4,0,23,3,2,2,8,0,5,24,3,14,18,9,2,8,4,14,10,46,19,3,14,0,15,2,0,0,42,0,4,8,4,10,12,4,11,12,10,19,16,4,2,6,2,2,24,10,0,82,1,17,20,13,6,0,10,4,21,10,38,8
383,29430,1,469,Acinetobacter haemolyticus,bacteria,6,11,18,0,2,6,4,4,12,7,0,0,20,2,6,0,4,14,2,14,8,0,23,0,5,2,31,14,4,4,2,0,17,9,2,13,10,6,8,11,0,2,7,25,2,4,6,9,3,6,0,0,5,8,4,4,31,0,23,23,9,0,2,4,5,7,8,12,0
385,40216,1,469,Acinetobacter radioresistens,bacteria,2,26,4,0,0,0,0,4,0,6,0,0,0,0,0,4,2,3,2,4,0,0,0,0,6,4,16,0,0,0,2,2,0,2,1,0,0,2,0,0,5,0,0,3,0,0,5,1,0,0,0,4,0,0,8,0,6,4,5,2,2,0,2,0,0,0,0,8,0
386,40215,1,469,Acinetobacter junii,bacteria,7,8,105,0,0,4,0,0,4,0,2,10,1,7,1,0,4,2,0,14,3,8,7,0,2,11,7,12,2,0,7,2,0,0,2,0,1,0,10,6,19,1,7,16,0,0,0,3,2,11,0,2,2,2,0,0,23,7,6,9,2,0,0,14,2,0,13,9,0
387,106648,1,469,Acinetobacter bereziniae,bacteria,3,19,28,2,24,25,26,8,30,41,4,5,0,32,0,20,43,36,13,23,4,26,19,3,9,8,69,20,67,4,27,6,0,4,6,58,16,19,14,54,19,21,18,65,6,2,17,21,16,2,12,20,2,15,20,7,110,3,32,33,21,273,12,7,0,8,34,139,46
388,48296,1,469,Acinetobacter pittii,bacteria,12,8,7,0,0,4,12,13,2,6,4,3,3,7,0,1,0,6,1,19,2,0,50,6,0,4,482,10,0,2,2,0,6,0,2,10,0,7,16,9,18,11,3,6,1,0,0,2,1,0,8,2,2,6,4,2,28,16,4,5,3,0,4,0,0,3,0,21,0
389,202956,1,469,Acinetobacter towneri,bacteria,23,4,0,42,0,0,0,42,0,0,2,0,0,0,0,4,4,0,0,0,0,0,10,0,2,0,0,2,0,1,0,1,0,0,0,30,0,0,0,10,0,0,2,4,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,17,0,0,2,2,4,0,0,0,0
390,470,1,469,Acinetobacter baumannii,bacteria,10,15,15,4,25,3,4,40,15,34,11,0,11,27,14,8,5,20,8,48,3,19,65,18,36,19,173,27,39,2886,8,9,17,17,19,25,22,70,27,25,30,20,15,75,15,15,9,25,14,17,8,4,18,21,10,7,72,28,27,68,233,8,8,14,181,211,26,40,11
391,40214,1,469,Acinetobacter johnsonii,bacteria,306,176,235,80,101,103,200,158,161,308,182,51,190,232,49,90,338,315,264,423,56,63,379,138,136,74,498,305,158,152,86,95,273,118,135,382,196,193,277,333,255,181,197,514,79,88,240,311,122,180,160,100,117,205,344,288,1121,201,524,516,283,77,183,87,211,102,227,590,56
393,10665,1,10663,Escherichia virus T4,viruses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0,0,0,0,20,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
414,33996,1,89583,Gluconacetobacter diazotrophicus,bacteria,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1355477,1,374,Bradyrhizobium diazoefficiens,bacteria,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
459,288000,1,374,Bradyrhizobium sp. BTAi1,bacteria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,0,4,0
460,1437360,1,374,Bradyrhizobium erythrophlei,bacteria,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
462,863372,1,963,Herbaspirillum huttiense,bacteria,159,14,12,6,10,6,16,2,6,36,25,12,14,46,0,118,11,37,18,21,27,17,16,16,23,6,42,20,69,22,22,6,51,6,6,16,10,26,21,7,7,22,14,19,15,5,13,28,0,14,20,14,26,39,14,20,147,25,28,49,47,11,0,20,42,10,18,61,5
468,964,1,963,Herbaspirillum seropedicae,bacteria,25,8,2,0,2,2,2,0,2,4,10,0,2,11,0,3,2,2,15,3,6,0,7,5,10,5,8,4,16,0,4,4,7,0,7,4,0,5,2,5,1,3,0,10,2,0,2,0,0,0,0,4,2,0,2,0,20,1,8,15,1,2,0,0,8,7,4,2,0
470,2014887,1,963,Herbaspirillum robiniae,bacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,11,0
471,2025949,1,963,Herbaspirillum sp. meg3,bacteria,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,211589,1,963,Herbaspirillum chlorophenolicum,bacteria,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
475,80842,1,963,Herbaspirillum rubrisubalbicans,bacteria,19,2,0,2,0,2,3,0,1,2,0,0,0,0,0,0,0,8,0,6,0,0,2,2,2,0,1,0,2,2,0,0,2,0,2,0,2,0,0,1,2,4,14,0,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,8,0,0,0,1,0,0,4,11,0
477,341045,1,963,Herbaspirillum hiltneri,bacteria,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
479,1523415,1,13687,Sphingomonas sp. AAP5,bacteria,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,10,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0
480,152682,1,13687,Sphingomonas melonis,bacteria,110,170,57,64,101,58,71,35,47,212,107,54,54,72,41,65,180,189,86,305,49,47,250,0,95,31,310,192,76,59,52,56,99,69,32,185,62,47,177,153,116,112,82,169,46,10,179,175,55,94,109,35,97,78,50,62,868,90,170,309,172,44,60,22,92,71,155,438,68
482,13689,1,13687,Sphingomonas paucimobilis,bacteria,39,0,0,0,27,7,13,0,12,66,33,5,14,18,6,0,37,24,26,56,5,26,47,10,22,0,97,60,16,0,8,10,0,7,8,55,23,17,39,35,52,14,21,60,13,0,39,85,8,32,4,0,26,32,18,24,214,0,44,68,17,17,0,16,25,30,45,134,20
483,2219696,1,13687,Sphingomonas sp. FARSPH,bacteria,12,0,14,0,3,0,10,0,0,21,21,12,8,7,0,0,12,34,5,0,0,0,13,0,8,6,40,0,15,0,6,0,5,0,0,31,0,6,12,6,13,16,4,0,4,0,0,7,4,32,16,0,3,0,15,0,42,30,27,22,11,0,6,5,0,0,22,66,0
490,424800,1,13687,Sphingomonas insulae,bacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
492,1961362,1,13687,Sphingomonas sp. NIC1,bacteria,32,2,9,2,13,2,21,2,4,19,7,4,10,26,0,1,14,21,10,39,4,11,21,6,13,2,30,13,4,2,2,38,13,0,7,31,13,8,13,15,11,15,14,39,0,2,14,15,2,3,13,13,14,15,11,10,67,9,4,28,5,0,6,0,5,7,8,75,7
500,28214,1,13687,Sphingomonas sp.,bacteria,1,0,1,0,0,0,0,0,1,3,3,0,0,0,2,0,2,0,0,14,1,0,5,0,0,2,1,5,0,10,0,0,1,0,8,0,0,0,6,6,2,4,6,12,1,0,2,4,0,0,2,1,0,1,2,0,10,1,7,4,0,0,1,0,0,0,2,5,6
506,93064,1,13687,Sphingomonas koreensis,bacteria,1,0,0,0,2,4,0,5,6,3,6,0,2,2,1,0,3,5,1,4,2,0,2,0,2,0,10,0,3,1,0,0,0,0,0,6,0,0,12,2,4,0,2,0,2,0,3,0,6,0,0,2,4,3,0,1,4,0,7,7,2,25,0,0,0,1,9,15,2
507,59803,1,13687,Sphingomonas echinoides,bacteria,3,0,0,0,0,0,0,10,0,1,0,0,1,2,0,0,2,0,0,1,2,0,1,0,2,0,4,9,4,0,2,0,0,0,0,1,4,0,0,0,3,1,1,1,0,0,2,2,0,0,0,0,2,5,9,0,3,2,7,4,5,0,2,0,7,5,1,6,4
509,33051,1,13687,Sphingomonas sanguinis,bacteria,4,1,54,0,3,0,2,1,4,18,8,2,4,2,0,0,14,14,14,17,17,5,19,0,14,0,12,6,12,0,6,2,3,7,2,21,0,2,10,6,20,9,5,12,0,0,10,7,1,4,8390,0,1,5,2,0,48,2,10,11,4,39,0,8,2,18,16,36,4
510,397260,1,13687,Sphingomonas sanxanigenens,bacteria,1,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,4,2,0,2,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,4,0,0,0,6,1,0,2,0,1,2,0,0,0,4,0,0,0,5,0,0,4,0,0,0,2,0,0,0,0,2,0,2,0
511,1560345,1,13687,Sphingomonas panacis,bacteria,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,2,0,0,0,0,0,0,0,0,4,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,2,0,0,0,0,0,0,4,0
512,160791,1,13687,Sphingomonas wittichii,bacteria,2,6,5,0,2,0,3,0,0,6,2,0,0,1,0,0,4,2,1,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,0,3,2,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,2,0
513,1390395,1,13687,Sphingomonas sp. LK11,bacteria,0,10,18,0,5,0,0,0,0,43,0,0,0,0,0,0,0,0,10,0,16,0,29,0,11,0,0,0,0,0,0,0,6,0,0,48,0,13,0,0,0,25,0,36,0,0,19,20,9,19,0,0,0,0,0,0,111,0,0,41,23,0,0,20,0,0,26,93,0
518,1296669,1,92793,Aquabacterium olei,bacteria,0,0,9,0,20,0,15,0,0,14,7,0,0,0,6,0,17,11,0,9,16,0,0,0,4,0,35,26,10,0,4,8,0,19,0,26,0,5,24,8,8,10,6,34,0,4,8,0,0,1762,0,14,0,9,10,0,58,0,4,17,0,0,0,0,0,0,0,23,4
519,70586,1,92793,Aquabacterium commune,bacteria,5,6,8,0,0,8,2,0,0,3,8,2,14,4,2,0,7,2,2,12,11,0,7,0,4,4,14,8,3,2,6,4,2,2,0,14,11,0,16,8,0,50,0,8,0,0,0,12,2,4,2,0,0,5,2,2,41,6,26,2,6,2,2,1,4,8,9,14,0
531,318683,1,441,Gluconobacter albidus,bacteria,26,0,0,10,5,0,19,15,0,0,10,0,0,0,0,40,8,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,18,29,7,34,7,0,4,7,0,0,0,0,7,0,0,0,0,0,0
533,442,1,441,Gluconobacter oxydans,bacteria,13,0,0,6,0,0,18,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,0,4,6,0,0,1,1,8,0,0,9,1,0,0,0,0,0,0,0,0,0,0,4
534,257438,1,441,Gluconobacter thailandicus,bacteria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2590869,1,29580,Janthinobacterium sp. SNU WT3,bacteria,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0
542,29581,1,29580,Janthinobacterium lividum,bacteria,1,0,1,0,2,0,0,0,0,22,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,8,0,0,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,4,0,1,0,0,0,0,0,2,0,7,0,0,2,6,0,4,0,0,0,6,1,3
544,1938606,1,29580,Janthinobacterium sp. LM6,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
545,1644131,1,29580,Janthinobacterium sp. 1_2014MBL_MicDiv,bacteria,1,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,4,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,4,2,1
546,55508,1,29580,Janthinobacterium agaricidamnosum,bacteria,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,8,8,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,2,0,0,0,0,0,0,0,2,5,4
548,739141,1,407,Methylobacterium sp. XJLW,bacteria,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
549,2202827,1,407,Methylobacterium terrae,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0
550,114616,1,407,Methylobacterium nodulans,bacteria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,270351,1,407,Methylobacterium aquaticum,bacteria,7,2,2,0,6,4,20,2,0,10,12,6,6,8,0,0,8,25,2,19,2,4,36,6,8,0,30,4,4,18,4,8,4,4,8,24,6,3,3,4,0,8,10,19,1,0,11,6,0,44,2,2,7,0,8,6,56,6,19,20,16,4,2,0,6,2,18,41,84
556,31998,1,407,Methylobacterium radiotolerans,bacteria,4,10,10,5,4,0,0,0,0,21,0,32,0,0,0,0,2,2,2,2,0,0,10,0,0,3,16,10,0,2,4,4,3,2,2,5,0,5,3,5,8,0,11,13,0,4,5,3,0,0,2,0,16,1,4,2,19,18,0,5,0,0,0,2,0,0,2,13,6
587,293089,1,293088,Martelella mediterranea,bacteria,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,624,1,620,Shigella sonnei,bacteria,58,41,49,32,41,34,39,21,61,92,36,30,30,79,10,19,74,55,17,104,26,117,84,20,40,36,118,129,90,11,27,21,32,12,21,56,30,35,111,41,297,78,79,95,25,11,64,108,26,45,28,11,29,32,29,23,288,49,249,151,72,12,19,40,35,35,79,200,39
661,622,1,620,Shigella dysenteriae,bacteria,4,2,9,2,7,6,2,0,2,9,7,1,4,0,3,3,4,7,6,8,3,0,11,0,2,3,10,3,3,3,1,4,2,2,2,6,3,0,6,4,3,7,3,13,4,0,6,6,0,0,4,5,7,8,3,2,13,2,8,9,2,1,6,2,1,2,2,6,0
662,623,1,620,Shigella flexneri,bacteria,33,13,9,5,4,1,10,8,14,20,7,11,5,8,29,6,14,25,7,29,1,2,29,10,14,1,20,17,47,5,5,15,2,3,3,17,2,28,29,20,15,21,28,18,4,4,14,23,10,16,11,1,5,10,7,2,85,10,28,27,19,4,13,2,12,7,21,36,8
663,621,1,620,Shigella boydii,bacteria,16,4,0,0,1,0,0,0,1,4,3,6,1,0,0,0,7,1,0,4,0,0,4,1,0,0,8,4,0,0,1,0,0,0,0,2,0,3,26,4,2,3,8,6,0,0,0,0,1,1,6,0,0,0,4,4,12,10,6,0,0,0,0,0,6,0,3,11,0
